systematic_id	chromosome	primary_name	feature_type	category	merged_into	comment_addition	reference_addition	comment_removal	reference_removal
SPNCRNA.4457	I		ncRNA	added					
SPNCRNA.4458	I		ncRNA	added					
SPNCRNA.4459	I		ncRNA	added					
SPNCRNA.446	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4460	I		ncRNA	added					
SPNCRNA.4461	I		ncRNA	added					
SPNCRNA.4462	I		ncRNA	added					
SPNCRNA.4463	I		ncRNA	added					
SPNCRNA.4464	I		ncRNA	added					
SPNCRNA.4465	I		ncRNA	added					
SPNCRNA.4466	I		ncRNA	added					
SPNCRNA.4467	I		ncRNA	added					
SPNCRNA.4468	I		ncRNA	added					
SPNCRNA.4469	I		ncRNA	added					
SPNCRNA.4470	I		ncRNA	added					
SPNCRNA.4471	I		ncRNA	added					
SPNCRNA.4472	I		ncRNA	added					
SPNCRNA.4473	I		ncRNA	added					
SPNCRNA.4474	I		ncRNA	added					
SPNCRNA.4475	I		ncRNA	added					
SPNCRNA.4476	I		ncRNA	added					
SPNCRNA.4477	I		ncRNA	added					
SPNCRNA.4478	I		ncRNA	added					
SPNCRNA.4479	I		ncRNA	added					
SPNCRNA.448	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4480	I		ncRNA	added					
SPNCRNA.4481	I		ncRNA	added					
SPNCRNA.4482	I		ncRNA	added					
SPNCRNA.4483	I		ncRNA	added					
SPNCRNA.4484	I		ncRNA	added					
SPNCRNA.4485	I		ncRNA	added					
SPNCRNA.4486	I		ncRNA	added					
SPNCRNA.4487	I		ncRNA	added					
SPNCRNA.4488	I		ncRNA	added					
SPNCRNA.4489	I		ncRNA	added					
SPNCRNA.449	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4490	I		ncRNA	added					
SPNCRNA.4491	I		ncRNA	added					
SPNCRNA.4492	I		ncRNA	added					
SPNCRNA.4493	I		ncRNA	added					
SPNCRNA.4494	I		ncRNA	added					
SPNCRNA.4495	I		ncRNA	added					
SPNCRNA.4496	I		ncRNA	added					
SPNCRNA.4497	I		ncRNA	added					
SPNCRNA.4498	I		ncRNA	added					
SPNCRNA.4499	I		ncRNA	added					
SPNCRNA.45	III	prl45	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.450	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4500	I		ncRNA	added					
SPNCRNA.4501	I		ncRNA	added					
SPNCRNA.4502	I		ncRNA	added					
SPNCRNA.4503	I		ncRNA	added					
SPNCRNA.4504	I		ncRNA	added					
SPNCRNA.4505	I		ncRNA	added					
SPNCRNA.4506	I		ncRNA	added					
SPNCRNA.4507	I		ncRNA	added					
SPNCRNA.4508	I		ncRNA	added					
SPNCRNA.4509	I		ncRNA	added					
SPNCRNA.451	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4510	I		ncRNA	added					
SPNCRNA.4511	I		ncRNA	added					
SPNCRNA.4512	II		ncRNA	added					
SPNCRNA.4513	II		ncRNA	added					
SPNCRNA.4514	II		ncRNA	added					
SPNCRNA.4515	II		ncRNA	added					
SPNCRNA.4516	II		ncRNA	added					
SPNCRNA.4517	II		ncRNA	added					
SPNCRNA.4518	II		ncRNA	added					
SPNCRNA.4519	II		ncRNA	added					
SPNCRNA.452	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4520	II		ncRNA	added					
SPNCRNA.4521	II		ncRNA	added					
SPNCRNA.4522	II		ncRNA	added					
SPNCRNA.4523	II		ncRNA	added					
SPNCRNA.4524	II		ncRNA	added					
SPNCRNA.4525	II		ncRNA	added					
SPNCRNA.4526	II		ncRNA	added					
SPNCRNA.4527	II		ncRNA	added					
SPNCRNA.4528	II		ncRNA	added					
SPNCRNA.4529	II		ncRNA	added					
SPNCRNA.453	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4530	II		ncRNA	added					
SPNCRNA.4531	II		ncRNA	added					
SPNCRNA.4532	II		ncRNA	added					
SPNCRNA.4533	II		ncRNA	added					
SPNCRNA.4534	II		ncRNA	added					
SPNCRNA.4535	II		ncRNA	added					
SPNCRNA.4536	II		ncRNA	added					
SPNCRNA.4537	II		ncRNA	added					
SPNCRNA.4538	II		ncRNA	added_and_removed					
SPNCRNA.4539	II		ncRNA	added					
SPNCRNA.454	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4540	II		ncRNA	added					
SPNCRNA.4541	II		ncRNA	added					
SPNCRNA.4542	II		ncRNA	added					
SPNCRNA.4543	II		ncRNA	added					
SPNCRNA.4544	II		ncRNA	added					
SPNCRNA.4545	II		ncRNA	added					
SPNCRNA.4546	II		ncRNA	added					
SPNCRNA.4547	II		ncRNA	added					
SPNCRNA.4548	II		ncRNA	added					
SPNCRNA.4549	II		ncRNA	added					
SPNCRNA.455	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4550	II		ncRNA	added					
SPNCRNA.4551	II		ncRNA	added					
SPNCRNA.4552	II		ncRNA	added					
SPNCRNA.4553	II		ncRNA	added					
SPNCRNA.4554	II		ncRNA	added					
SPNCRNA.4555	II		ncRNA	added					
SPNCRNA.4556	II		ncRNA	added					
SPNCRNA.4557	II		ncRNA	added					
SPNCRNA.4558	II		ncRNA	added					
SPNCRNA.4559	II		ncRNA	added					
SPNCRNA.456	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4560	II		ncRNA	added					
SPNCRNA.4561	II		ncRNA	added					
SPNCRNA.4562	II		ncRNA	added					
SPNCRNA.4563	II		ncRNA	added					
SPNCRNA.4564	II		ncRNA	added					
SPNCRNA.4565	II		ncRNA	added					
SPNCRNA.4566	II		ncRNA	added					
SPNCRNA.4567	II		ncRNA	added					
SPNCRNA.4568	II		ncRNA	added					
SPNCRNA.4569	II		ncRNA	added					
SPNCRNA.457	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4570	II		ncRNA	added					
SPNCRNA.4571	II		ncRNA	added					
SPNCRNA.4572	II		ncRNA	added					
SPNCRNA.4573	II		ncRNA	added					
SPNCRNA.4574	II		ncRNA	added					
SPNCRNA.4575	II		ncRNA	added					
SPNCRNA.4576	II		ncRNA	added					
SPNCRNA.4577	II		ncRNA	added					
SPNCRNA.4578	II		ncRNA	added					
SPNCRNA.4579	II		ncRNA	added					
SPNCRNA.458	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4580	II		ncRNA	added					
SPNCRNA.4581	II		ncRNA	added					
SPNCRNA.4582	II		ncRNA	added					
SPNCRNA.4583	II		ncRNA	added					
SPNCRNA.4584	II		ncRNA	added					
SPNCRNA.4585	II		ncRNA	added					
SPNCRNA.4586	II		ncRNA	added					
SPNCRNA.4587	II		ncRNA	added					
SPNCRNA.4588	II		ncRNA	added					
SPNCRNA.4589	II		ncRNA	added					
SPNCRNA.4590	II		ncRNA	added					
SPNCRNA.4591	II		ncRNA	added					
SPNCRNA.4592	II		ncRNA	added					
SPNCRNA.4593	II		ncRNA	added					
SPNCRNA.4594	II		ncRNA	added					
SPNCRNA.4595	II		ncRNA	added					
SPNCRNA.4596	II		ncRNA	added					
SPNCRNA.4597	II		ncRNA	added					
SPNCRNA.4598	II		ncRNA	added					
SPNCRNA.4599	II		ncRNA	added					
SPNCRNA.46	I		misc_RNA,ncRNA	added_changed_and_merged	SPAC144.19			SPNCRNA.46 changed to 5' UTR of SPAC144.19 (prl46)	PMID:32594847
SPNCRNA.460	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4600	II		ncRNA	added					
SPNCRNA.4601	II		ncRNA	added					
SPNCRNA.4602	II		ncRNA	added					
SPNCRNA.4603	II		ncRNA	added					
SPNCRNA.4604	II		ncRNA	added					
SPNCRNA.4605	II		ncRNA	added					
SPNCRNA.4606	II		ncRNA	added					
SPNCRNA.4607	II		ncRNA	added					
SPNCRNA.4608	II		ncRNA	added					
SPNCRNA.4609	II		ncRNA	added					
SPNCRNA.4610	II		ncRNA	added					
SPNCRNA.4611	II		ncRNA	added					
SPNCRNA.4612	II		ncRNA	added					
SPNCRNA.4613	II		ncRNA	added					
SPNCRNA.4614	II		ncRNA	added					
SPNCRNA.4615	II		ncRNA	added					
SPNCRNA.4616	II		ncRNA	added					
SPNCRNA.4617	II		ncRNA	added					
SPNCRNA.4618	II		ncRNA	added					
SPNCRNA.4619	II		ncRNA	added					
SPNCRNA.462	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4620	II		ncRNA	added					
SPNCRNA.4621	II		ncRNA	added					
SPNCRNA.4622	II		ncRNA	added					
SPNCRNA.4623	II		ncRNA	added					
SPNCRNA.4624	II		ncRNA	added					
SPNCRNA.4625	II		ncRNA	added					
SPNCRNA.4626	II		ncRNA	added					
SPNCRNA.4627	II		ncRNA	added					
SPNCRNA.4628	II		ncRNA	added					
SPNCRNA.4629	II		ncRNA	added					
SPNCRNA.463	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4630	II		ncRNA	added					
SPNCRNA.4631	II		ncRNA	added					
SPNCRNA.4632	II		ncRNA	added					
SPNCRNA.4633	II		ncRNA	added					
SPNCRNA.4634	II		ncRNA	added					
SPNCRNA.4635	II		ncRNA	added					
SPNCRNA.4636	II		ncRNA	added					
SPNCRNA.4637	II		ncRNA	added					
SPNCRNA.4638	II		ncRNA	added					
SPNCRNA.4639	II		ncRNA	added					
SPNCRNA.464	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4640	II		ncRNA	added					
SPNCRNA.4641	II		ncRNA	added					
SPNCRNA.4642	II		ncRNA	added					
SPNCRNA.4643	II		ncRNA	added					
SPNCRNA.4644	II		ncRNA	added					
SPNCRNA.4645	II		ncRNA	added					
SPNCRNA.4646	II		ncRNA	added					
SPNCRNA.4647	II		ncRNA	added					
SPNCRNA.4648	II		ncRNA	added					
SPNCRNA.4649	II		ncRNA	added					
SPNCRNA.4650	II		ncRNA	added					
SPNCRNA.4651	II		ncRNA	added					
SPNCRNA.4652	II		ncRNA	added					
SPNCRNA.4653	II		ncRNA	added					
SPNCRNA.4654	II		ncRNA	added					
SPNCRNA.4655	II		ncRNA	added					
SPNCRNA.4656	II		ncRNA	added					
SPNCRNA.4657	II		ncRNA	added					
SPNCRNA.4658	II		ncRNA	added					
SPNCRNA.4659	II		ncRNA	added					
SPNCRNA.466	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4660	II		ncRNA	added					
SPNCRNA.4661	II		ncRNA	added					
SPNCRNA.4662	II		ncRNA	added					
SPNCRNA.4663	II		ncRNA	added					
SPNCRNA.4664	II		ncRNA	added					
SPNCRNA.4665	II		ncRNA	added					
SPNCRNA.4666	II		ncRNA	added					
SPNCRNA.4667	II		ncRNA	added					
SPNCRNA.4668	II		ncRNA	added					
SPNCRNA.4669	II		ncRNA	added					
SPNCRNA.467	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4670	II		ncRNA	added					
SPNCRNA.4671	II		ncRNA	added					
SPNCRNA.4672	II		ncRNA	added					
SPNCRNA.4673	II		ncRNA	added					
SPNCRNA.4674	II		ncRNA	added					
SPNCRNA.4675	II		ncRNA	added_and_merged	SPNCRNA.103				
SPNCRNA.4676	II		ncRNA	added					
SPNCRNA.4677	II		ncRNA	added					
SPNCRNA.4678	II		ncRNA	added					
SPNCRNA.4679	II		ncRNA	added					
SPNCRNA.4680	II		ncRNA	added					
SPNCRNA.4681	II		ncRNA	added					
SPNCRNA.4682	II		ncRNA	added					
SPNCRNA.4683	II		ncRNA	added					
SPNCRNA.4684	II		ncRNA	added					
SPNCRNA.4685	II		ncRNA	added					
SPNCRNA.4686	II		ncRNA	added					
SPNCRNA.4687	II		ncRNA	added					
SPNCRNA.4688	II		ncRNA	added					
SPNCRNA.4689	II		ncRNA	added					
SPNCRNA.469	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4690	II		ncRNA	added					
SPNCRNA.4691	II		ncRNA	added					
SPNCRNA.4692	II		ncRNA	added					
SPNCRNA.4693	II		ncRNA	added					
SPNCRNA.4694	II		ncRNA	added					
SPNCRNA.4695	II		ncRNA	added					
SPNCRNA.4696	II		ncRNA	added					
SPNCRNA.4697	II		ncRNA	added					
SPNCRNA.4698	II		ncRNA	added					
SPNCRNA.4699	II		ncRNA	added					
SPNCRNA.47	I	prl47	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.470	III		misc_RNA	added_and_merged	SPCC16C4.22				
SPNCRNA.4700	II		ncRNA	added					
SPNCRNA.4701	II		ncRNA	added					
SPNCRNA.4702	II		ncRNA	added					
SPNCRNA.4703	II		ncRNA	added					
SPNCRNA.4704	II		ncRNA	added					
SPNCRNA.4705	II		ncRNA	added					
SPNCRNA.4706	II		ncRNA	added					
SPNCRNA.4707	II		ncRNA	added					
SPNCRNA.4708	II		ncRNA	added					
SPNCRNA.4709	II		ncRNA	added					
SPNCRNA.471	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4710	II		ncRNA	added					
SPNCRNA.4711	II		ncRNA	added					
SPNCRNA.4712	II		ncRNA	added					
SPNCRNA.4713	II		ncRNA	added					
SPNCRNA.4714	II		ncRNA	added					
SPNCRNA.4715	II		ncRNA	added					
SPNCRNA.4716	II		ncRNA	added					
SPNCRNA.4717	II		ncRNA	added					
SPNCRNA.4718	II		ncRNA	added					
SPNCRNA.4719	II		ncRNA	added					
SPNCRNA.472	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4720	II		ncRNA	added					
SPNCRNA.4721	II		ncRNA	added					
SPNCRNA.4722	II		ncRNA	added					
SPNCRNA.4723	II		ncRNA	added					
SPNCRNA.4724	II		ncRNA	added					
SPNCRNA.4725	II		ncRNA	added					
SPNCRNA.4726	II		ncRNA	added					
SPNCRNA.4727	II		ncRNA	added					
SPNCRNA.4728	II		ncRNA	added					
SPNCRNA.4729	II		ncRNA	added					
SPNCRNA.473	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4730	II		ncRNA	added					
SPNCRNA.4731	II		ncRNA	added					
SPNCRNA.4732	II		ncRNA	added					
SPNCRNA.4733	II		ncRNA	added					
SPNCRNA.4734	II		ncRNA	added					
SPNCRNA.4735	II		ncRNA	added					
SPNCRNA.4736	II		ncRNA	added					
SPNCRNA.4737	II		ncRNA	added					
SPNCRNA.4738	II		ncRNA	added					
SPNCRNA.4739	II		ncRNA	added					
SPNCRNA.4740	II		ncRNA	added					
SPNCRNA.4741	II		ncRNA	added					
SPNCRNA.4742	II		ncRNA	added					
SPNCRNA.4743	II		ncRNA	added					
SPNCRNA.4744	II		ncRNA	added					
SPNCRNA.4745	II		ncRNA	added					
SPNCRNA.4746	II		ncRNA	added					
SPNCRNA.4747	II		ncRNA	added					
SPNCRNA.4748	II		ncRNA	added					
SPNCRNA.4749	II		ncRNA	added					
SPNCRNA.475	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4750	II		ncRNA	added					
SPNCRNA.4751	II		ncRNA	added					
SPNCRNA.4752	II		ncRNA	added					
SPNCRNA.4753	II		ncRNA	added					
SPNCRNA.4754	II		ncRNA	added					
SPNCRNA.4755	II		ncRNA	added					
SPNCRNA.4756	II		ncRNA	added					
SPNCRNA.4757	II		ncRNA	added					
SPNCRNA.4758	II		ncRNA	added					
SPNCRNA.4759	II		ncRNA	added					
SPNCRNA.476	III		misc_RNA	added_and_merged	SPCC24B10.19c				
SPNCRNA.4760	II		ncRNA	added					
SPNCRNA.4761	II		ncRNA	added					
SPNCRNA.4762	II		ncRNA	added					
SPNCRNA.4763	II		ncRNA	added					
SPNCRNA.4764	II		ncRNA	added					
SPNCRNA.4765	II		ncRNA	added					
SPNCRNA.4766	II		ncRNA	added					
SPNCRNA.4767	II		ncRNA	added					
SPNCRNA.4768	II		ncRNA	added					
SPNCRNA.4769	II		ncRNA	added					
SPNCRNA.477	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4770	II		ncRNA	added					
SPNCRNA.4771	II		ncRNA	added					
SPNCRNA.4772	II		ncRNA	added					
SPNCRNA.4773	II		ncRNA	added					
SPNCRNA.4774	II		ncRNA	added					
SPNCRNA.4775	II		ncRNA	added					
SPNCRNA.4776	II		ncRNA	added					
SPNCRNA.4777	II		ncRNA	added					
SPNCRNA.4778	II		ncRNA	added					
SPNCRNA.4779	II		ncRNA	added					
SPNCRNA.478	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4780	II		ncRNA	added					
SPNCRNA.4781	II		ncRNA	added					
SPNCRNA.4782	II		ncRNA	added					
SPNCRNA.4783	II		ncRNA	added					
SPNCRNA.4784	II		ncRNA	added					
SPNCRNA.4785	II		ncRNA	added					
SPNCRNA.4786	II		ncRNA	added					
SPNCRNA.4787	II		ncRNA	added					
SPNCRNA.4788	II		ncRNA	added					
SPNCRNA.4789	II		ncRNA	added					
SPNCRNA.4790	II		ncRNA	added					
SPNCRNA.4791	II		ncRNA	added					
SPNCRNA.4792	II		ncRNA	added					
SPNCRNA.4793	II		ncRNA	added					
SPNCRNA.4794	II		ncRNA	added					
SPNCRNA.4795	II		ncRNA	added					
SPNCRNA.4796	II		ncRNA	added					
SPNCRNA.4797	II		ncRNA	added					
SPNCRNA.4798	II		ncRNA	added					
SPNCRNA.4799	II		ncRNA	added					
SPNCRNA.48	I	prl48	misc_RNA	added_and_removed				replaced by protein coding gene SPAC2F3.18	
SPNCRNA.480	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4800	II		ncRNA	added					
SPNCRNA.4801	II		ncRNA	added					
SPNCRNA.4802	II		ncRNA	added					
SPNCRNA.4803	II		ncRNA	added					
SPNCRNA.4804	II		ncRNA	added					
SPNCRNA.4805	II		ncRNA	added					
SPNCRNA.4806	II		ncRNA	added					
SPNCRNA.4807	II		ncRNA	added					
SPNCRNA.4808	II		ncRNA	added					
SPNCRNA.4809	II		ncRNA	added					
SPNCRNA.481	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4810	II		ncRNA	added					
SPNCRNA.4811	II		ncRNA	added					
SPNCRNA.4812	II		ncRNA	added					
SPNCRNA.4813	II		ncRNA	added					
SPNCRNA.4814	II		ncRNA	added					
SPNCRNA.4815	II		ncRNA	added					
SPNCRNA.4816	II		ncRNA	added					
SPNCRNA.4817	II		ncRNA	added					
SPNCRNA.4818	II		ncRNA	added					
SPNCRNA.4819	II		ncRNA	added					
SPNCRNA.482	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4820	II		ncRNA	added					
SPNCRNA.4821	II		ncRNA	added					
SPNCRNA.4822	II		ncRNA	added					
SPNCRNA.4823	II		ncRNA	added					
SPNCRNA.4824	II		ncRNA	added					
SPNCRNA.4825	II		ncRNA	added					
SPNCRNA.4826	II		ncRNA	added					
SPNCRNA.4827	II		ncRNA	added					
SPNCRNA.4828	II		ncRNA	added					
SPNCRNA.4829	II		ncRNA	added					
SPNCRNA.483	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4830	II		ncRNA	added					
SPNCRNA.4831	II		ncRNA	added					
SPNCRNA.4832	II		ncRNA	added					
SPNCRNA.4833	II		ncRNA	added					
SPNCRNA.4834	II		ncRNA	added					
SPNCRNA.4835	II		ncRNA	added					
SPNCRNA.4836	II		ncRNA	added					
SPNCRNA.4837	II		ncRNA	added					
SPNCRNA.4838	II		ncRNA	added					
SPNCRNA.4839	II		ncRNA	added					
SPNCRNA.484	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4840	II		ncRNA	added					
SPNCRNA.4841	II		ncRNA	added					
SPNCRNA.4842	II		ncRNA	added					
SPNCRNA.4843	II		ncRNA	added					
SPNCRNA.4844	II		ncRNA	added					
SPNCRNA.4845	II		ncRNA	added					
SPNCRNA.4846	II		ncRNA	added					
SPNCRNA.4847	II		ncRNA	added					
SPNCRNA.4848	II		ncRNA	added					
SPNCRNA.4849	II		ncRNA	added					
SPNCRNA.485	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4850	II		ncRNA	added					
SPNCRNA.4851	II		ncRNA	added					
SPNCRNA.4852	II		ncRNA	added					
SPNCRNA.4853	II		ncRNA	added					
SPNCRNA.4854	II		ncRNA	added					
SPNCRNA.4855	II		ncRNA	added					
SPNCRNA.4856	II		ncRNA	added					
SPNCRNA.4857	II		ncRNA	added					
SPNCRNA.4858	II		ncRNA	added					
SPNCRNA.4859	II		ncRNA	added					
SPNCRNA.486	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4860	II		ncRNA	added					
SPNCRNA.4861	II		ncRNA	added					
SPNCRNA.4862	II		ncRNA	added					
SPNCRNA.4863	II		ncRNA	added					
SPNCRNA.4864	II		ncRNA	added					
SPNCRNA.4865	II		ncRNA	added					
SPNCRNA.4866	II		ncRNA	added					
SPNCRNA.4867	II		ncRNA	added					
SPNCRNA.4868	II		ncRNA	added					
SPNCRNA.4869	II		ncRNA	added					
SPNCRNA.487	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4870	II		ncRNA	added					
SPNCRNA.4871	II		ncRNA	added					
SPNCRNA.4872	II		ncRNA	added					
SPNCRNA.4873	II		ncRNA	added					
SPNCRNA.4874	II		ncRNA	added					
SPNCRNA.4875	II		ncRNA	added					
SPNCRNA.4876	II		ncRNA	added					
SPNCRNA.4877	II		ncRNA	added					
SPNCRNA.4878	II		ncRNA	added					
SPNCRNA.4879	II		ncRNA	added					
SPNCRNA.488	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4880	II		ncRNA	added					
SPNCRNA.4881	II		ncRNA	added					
SPNCRNA.4882	II		ncRNA	added					
SPNCRNA.4883	II		ncRNA	added					
SPNCRNA.4884	II		ncRNA	added					
SPNCRNA.4885	II		ncRNA	added					
SPNCRNA.4886	II		ncRNA	added					
SPNCRNA.4887	II		ncRNA	added					
SPNCRNA.4888	II		ncRNA	added					
SPNCRNA.4889	II		ncRNA	added					
SPNCRNA.489	III		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.1187			merged with SPNCRNA.1187	
SPNCRNA.4890	II		ncRNA	added					
SPNCRNA.4891	II		ncRNA	added					
SPNCRNA.4892	II		ncRNA	added					
SPNCRNA.4893	II		ncRNA	added					
SPNCRNA.4894	II		ncRNA	added					
SPNCRNA.4895	II		ncRNA	added					
SPNCRNA.4896	II		ncRNA	added					
SPNCRNA.4897	II		ncRNA	added					
SPNCRNA.4898	II		ncRNA	added					
SPNCRNA.4899	II		ncRNA	added					
SPNCRNA.49	I	prl49	misc_RNA	added_changed_and_merged	SPNCRNA.53				
SPNCRNA.490	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4900	II		ncRNA	added					
SPNCRNA.4901	II		ncRNA	added					
SPNCRNA.4902	II		ncRNA	added					
SPNCRNA.4903	II		ncRNA	added					
SPNCRNA.4904	II		ncRNA	added					
SPNCRNA.4905	II		ncRNA	added					
SPNCRNA.4906	II		ncRNA	added					
SPNCRNA.4907	II		ncRNA	added					
SPNCRNA.4908	II		ncRNA	added					
SPNCRNA.4909	II		ncRNA	added					
SPNCRNA.491	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4910	II		ncRNA	added					
SPNCRNA.4911	II		ncRNA	added					
SPNCRNA.4912	II		ncRNA	added					
SPNCRNA.4913	II		ncRNA	added					
SPNCRNA.4914	II		ncRNA	added					
SPNCRNA.4915	II		ncRNA	added					
SPNCRNA.4916	II		ncRNA	added					
SPNCRNA.4917	II		ncRNA	added					
SPNCRNA.4918	II		ncRNA	added					
SPNCRNA.4919	II		ncRNA	added					
SPNCRNA.4920	II		ncRNA	added					
SPNCRNA.4921	II		ncRNA	added					
SPNCRNA.4922	II		ncRNA	added					
SPNCRNA.4923	II		ncRNA	added					
SPNCRNA.4924	II		ncRNA	added					
SPNCRNA.4925	II		ncRNA	added					
SPNCRNA.4926	II		ncRNA	added					
SPNCRNA.4927	II		ncRNA	added					
SPNCRNA.4928	II		ncRNA	added					
SPNCRNA.4929	II		ncRNA	added					
SPNCRNA.493	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.4930	II		ncRNA	added					
SPNCRNA.4931	II		ncRNA	added					
SPNCRNA.4932	II		ncRNA	added					
SPNCRNA.4933	II		ncRNA	added					
SPNCRNA.4934	II		ncRNA	added					
SPNCRNA.4935	II		ncRNA	added					
SPNCRNA.4936	II		ncRNA	added					
SPNCRNA.4937	II		ncRNA	added					
SPNCRNA.4938	II		ncRNA	added					
SPNCRNA.4939	II		ncRNA	added					
SPNCRNA.4940	II		ncRNA	added					
SPNCRNA.4941	II		ncRNA	added					
SPNCRNA.4942	II		ncRNA	added					
SPNCRNA.4943	II		ncRNA	added					
SPNCRNA.4944	II		ncRNA	added					
SPNCRNA.4945	II		ncRNA	added					
SPNCRNA.4946	II		ncRNA	added					
SPNCRNA.4947	II		ncRNA	added					
SPNCRNA.4948	II		ncRNA	added					
SPNCRNA.4949	II		ncRNA	added					
SPNCRNA.495	III		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.1205				
SPNCRNA.4950	II		ncRNA	added					
SPNCRNA.4951	II		ncRNA	added					
SPNCRNA.4952	II		ncRNA	added					
SPNCRNA.4953	II		ncRNA	added					
SPNCRNA.4954	II		ncRNA	added					
SPNCRNA.4955	II		ncRNA	added					
SPNCRNA.4956	II		ncRNA	added					
SPNCRNA.4957	II		ncRNA	added					
SPNCRNA.4958	II		ncRNA	added					
SPNCRNA.4959	II		ncRNA	added					
SPNCRNA.4960	II		ncRNA	added					
SPNCRNA.4961	II		ncRNA	added					
SPNCRNA.4962	II		ncRNA	added					
SPNCRNA.4963	II		ncRNA	added					
SPNCRNA.4964	II		ncRNA	added					
SPNCRNA.4965	II		ncRNA	added					
SPNCRNA.4966	II		ncRNA	added					
SPNCRNA.4967	II		ncRNA	added					
SPNCRNA.4968	II		ncRNA	added					
SPNCRNA.4969	II		ncRNA	added					
SPNCRNA.497	II		misc_RNA,ncRNA	added_and_changed			PMID:18641648		
SPNCRNA.4970	II		ncRNA	added					
SPNCRNA.4971	II		ncRNA	added					
SPNCRNA.4972	II		ncRNA	added					
SPNCRNA.4973	II		ncRNA	added					
SPNCRNA.4974	II		ncRNA	added					
SPNCRNA.4975	II		ncRNA	added					
SPNCRNA.4976	II		ncRNA	added					
SPNCRNA.4977	II		ncRNA	added					
SPNCRNA.4978	II		ncRNA	added					
SPNCRNA.4979	II		ncRNA	added					
SPNCRNA.498	II		misc_RNA,ncRNA	added_and_changed			PMID:18641648		
SPNCRNA.4980	II		ncRNA	added					
SPNCRNA.4981	II		ncRNA	added					
SPNCRNA.4982	II		ncRNA	added					
SPNCRNA.4983	II		ncRNA	added					
SPNCRNA.4984	II		ncRNA	added					
SPNCRNA.4985	II		ncRNA	added					
SPNCRNA.4986	II		ncRNA	added					
SPNCRNA.4987	II		ncRNA	added					
SPNCRNA.4988	II		ncRNA	added					
SPNCRNA.4989	II		ncRNA	added					
SPNCRNA.499	I		misc_RNA,ncRNA,snoRNA	added_and_changed			PMID:18641648		
SPNCRNA.4990	II		ncRNA	added					
SPNCRNA.4991	II		ncRNA	added					
SPNCRNA.4992	II		ncRNA	added					
SPNCRNA.4993	II		ncRNA	added					
SPNCRNA.4994	II		ncRNA	added					
SPNCRNA.4995	II		ncRNA	added					
SPNCRNA.4996	II		ncRNA	added					
SPNCRNA.4997	II		ncRNA	added					
SPNCRNA.4998	II		ncRNA	added					
SPNCRNA.4999	II		ncRNA	added					
SPNCRNA.5	I		ncRNA	added_and_removed					
SPNCRNA.50	I	prl50	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.500	III		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.5000	II		ncRNA	added					
SPNCRNA.5001	II		ncRNA	added					
SPNCRNA.5002	II		ncRNA	added					
SPNCRNA.5003	II		ncRNA	added					
