systematic_id	chromosome	primary_name	category	merged_into
SPNCRNA.4614	II		added	
SPNCRNA.4615	II		added	
SPNCRNA.4616	II		added	
SPNCRNA.4617	II		added	
SPNCRNA.4618	II		added	
SPNCRNA.4619	II		added	
SPNCRNA.462	III		added_and_changed	
SPNCRNA.4620	II		added	
SPNCRNA.4621	II		added	
SPNCRNA.4622	II		added	
SPNCRNA.4623	II		added	
SPNCRNA.4624	II		added	
SPNCRNA.4625	II		added	
SPNCRNA.4626	II		added	
SPNCRNA.4627	II		added	
SPNCRNA.4628	II		added	
SPNCRNA.4629	II		added	
SPNCRNA.463	III		added_and_changed	
SPNCRNA.4630	II		added	
SPNCRNA.4631	II		added	
SPNCRNA.4632	II		added	
SPNCRNA.4633	II		added	
SPNCRNA.4634	II		added	
SPNCRNA.4635	II		added	
SPNCRNA.4636	II		added	
SPNCRNA.4637	II		added	
SPNCRNA.4638	II		added	
SPNCRNA.4639	II		added	
SPNCRNA.464	III		added_and_changed	
SPNCRNA.4640	II		added	
SPNCRNA.4641	II		added	
SPNCRNA.4642	II		added	
SPNCRNA.4643	II		added	
SPNCRNA.4644	II		added	
SPNCRNA.4645	II		added	
SPNCRNA.4646	II		added	
SPNCRNA.4647	II		added	
SPNCRNA.4648	II		added	
SPNCRNA.4649	II		added	
SPNCRNA.4650	II		added	
SPNCRNA.4651	II		added	
SPNCRNA.4652	II		added	
SPNCRNA.4653	II		added	
SPNCRNA.4654	II		added	
SPNCRNA.4655	II		added	
SPNCRNA.4656	II		added	
SPNCRNA.4657	II		added	
SPNCRNA.4658	II		added	
SPNCRNA.4659	II		added	
SPNCRNA.466	III		added_and_changed	
SPNCRNA.4660	II		added	
SPNCRNA.4661	II		added	
SPNCRNA.4662	II		added	
SPNCRNA.4663	II		added	
SPNCRNA.4664	II		added	
SPNCRNA.4665	II		added	
SPNCRNA.4666	II		added	
SPNCRNA.4667	II		added	
SPNCRNA.4668	II		added	
SPNCRNA.4669	II		added	
SPNCRNA.467	III		added_and_changed	
SPNCRNA.4670	II		added	
SPNCRNA.4671	II		added	
SPNCRNA.4672	II		added	
SPNCRNA.4673	II		added	
SPNCRNA.4674	II		added	
SPNCRNA.4675	II		added_and_merged	SPNCRNA.103.1
SPNCRNA.4675	II		added_and_merged	SPNCRNA.103.2
SPNCRNA.4676	II		added	
SPNCRNA.4677	II		added	
SPNCRNA.4678	II		added	
SPNCRNA.4679	II		added	
SPNCRNA.4680	II		added	
SPNCRNA.4681	II		added	
SPNCRNA.4682	II		added	
SPNCRNA.4683	II		added	
SPNCRNA.4684	II		added	
SPNCRNA.4685	II		added	
SPNCRNA.4686	II		added	
SPNCRNA.4687	II		added	
SPNCRNA.4688	II		added	
SPNCRNA.4689	II		added	
SPNCRNA.469	III		added_and_changed	
SPNCRNA.4690	II		added	
SPNCRNA.4691	II		added	
SPNCRNA.4692	II		added	
SPNCRNA.4693	II		added	
SPNCRNA.4694	II		added	
SPNCRNA.4695	II		added	
SPNCRNA.4696	II		added	
SPNCRNA.4697	II		added	
SPNCRNA.4698	II		added	
SPNCRNA.4699	II		added	
SPNCRNA.47	I	prl47	added_and_changed	
SPNCRNA.470	III		added_and_removed	
SPNCRNA.4700	II		added	
SPNCRNA.4701	II		added	
SPNCRNA.4702	II		added	
SPNCRNA.4703	II		added	
SPNCRNA.4704	II		added	
SPNCRNA.4705	II		added	
SPNCRNA.4706	II		added	
SPNCRNA.4707	II		added	
SPNCRNA.4708	II		added	
SPNCRNA.4709	II		added	
SPNCRNA.471	III		added_and_changed	
SPNCRNA.4710	II		added	
SPNCRNA.4711	II		added	
SPNCRNA.4712	II		added	
SPNCRNA.4713	II		added	
SPNCRNA.4714	II		added	
SPNCRNA.4715	II		added	
SPNCRNA.4716	II		added	
SPNCRNA.4717	II		added	
SPNCRNA.4718	II		added	
SPNCRNA.4719	II		added	
SPNCRNA.472	III		added_and_changed	
SPNCRNA.4720	II		added	
SPNCRNA.4721	II		added	
SPNCRNA.4722	II		added	
SPNCRNA.4723	II		added	
SPNCRNA.4724	II		added	
SPNCRNA.4725	II		added	
SPNCRNA.4726	II		added	
SPNCRNA.4727	II		added	
SPNCRNA.4728	II		added	
SPNCRNA.4729	II		added	
SPNCRNA.473	III		added_and_changed	
SPNCRNA.4730	II		added	
SPNCRNA.4731	II		added	
SPNCRNA.4732	II		added	
SPNCRNA.4733	II		added	
SPNCRNA.4734	II		added	
SPNCRNA.4735	II		added	
SPNCRNA.4736	II		added	
SPNCRNA.4737	II		added	
SPNCRNA.4738	II		added	
SPNCRNA.4739	II		added	
SPNCRNA.4740	II		added	
SPNCRNA.4741	II		added	
SPNCRNA.4742	II		added	
SPNCRNA.4743	II		added	
SPNCRNA.4744	II		added	
SPNCRNA.4745	II		added	
SPNCRNA.4746	II		added	
SPNCRNA.4747	II		added	
SPNCRNA.4748	II		added	
SPNCRNA.4749	II		added	
SPNCRNA.475	III		added_and_changed	
SPNCRNA.4750	II		added	
SPNCRNA.4751	II		added	
SPNCRNA.4752	II		added	
SPNCRNA.4753	II		added	
SPNCRNA.4754	II		added	
SPNCRNA.4755	II		added	
SPNCRNA.4756	II		added	
SPNCRNA.4757	II		added	
SPNCRNA.4758	II		added	
SPNCRNA.4759	II		added	
SPNCRNA.476	III		added_and_removed	
SPNCRNA.4760	II		added	
SPNCRNA.4761	II		added	
SPNCRNA.4762	II		added	
SPNCRNA.4763	II		added	
SPNCRNA.4764	II		added	
SPNCRNA.4765	II		added	
SPNCRNA.4766	II		added	
SPNCRNA.4767	II		added	
SPNCRNA.4768	II		added	
SPNCRNA.4769	II		added	
SPNCRNA.477	III		added_and_changed	
SPNCRNA.4770	II		added	
SPNCRNA.4771	II		added	
SPNCRNA.4772	II		added	
SPNCRNA.4773	II		added	
SPNCRNA.4774	II		added	
SPNCRNA.4775	II		added	
SPNCRNA.4776	II		added	
SPNCRNA.4777	II		added	
SPNCRNA.4778	II		added	
SPNCRNA.4779	II		added	
SPNCRNA.478	III		added_and_changed	
SPNCRNA.4780	II		added	
SPNCRNA.4781	II		added	
SPNCRNA.4782	II		added	
SPNCRNA.4783	II		added	
SPNCRNA.4784	II		added	
SPNCRNA.4785	II		added	
SPNCRNA.4786	II		added	
SPNCRNA.4787	II		added	
SPNCRNA.4788	II		added	
SPNCRNA.4789	II		added	
SPNCRNA.4790	II		added	
SPNCRNA.4791	II		added	
SPNCRNA.4792	II		added	
SPNCRNA.4793	II		added	
SPNCRNA.4794	II		added	
SPNCRNA.4795	II		added	
SPNCRNA.4796	II		added	
SPNCRNA.4797	II		added	
SPNCRNA.4798	II		added	
SPNCRNA.4799	II		added	
SPNCRNA.48	I	prl48	added_and_removed	
SPNCRNA.480	III		added_and_changed	
SPNCRNA.4800	II		added	
SPNCRNA.4801	II		added	
SPNCRNA.4802	II		added	
SPNCRNA.4803	II		added	
SPNCRNA.4804	II		added	
SPNCRNA.4805	II		added	
SPNCRNA.4806	II		added	
SPNCRNA.4807	II		added	
SPNCRNA.4808	II		added	
SPNCRNA.4809	II		added	
SPNCRNA.481	III		added_and_changed	
SPNCRNA.4810	II		added	
SPNCRNA.4811	II		added	
SPNCRNA.4812	II		added	
SPNCRNA.4813	II		added	
SPNCRNA.4814	II		added	
SPNCRNA.4815	II		added	
SPNCRNA.4816	II		added	
SPNCRNA.4817	II		added	
SPNCRNA.4818	II		added	
SPNCRNA.4819	II		added	
SPNCRNA.482	III		added_and_changed	
SPNCRNA.4820	II		added	
SPNCRNA.4821	II		added	
SPNCRNA.4822	II		added	
SPNCRNA.4823	II		added	
SPNCRNA.4824	II		added	
SPNCRNA.4825	II		added	
SPNCRNA.4826	II		added	
SPNCRNA.4827	II		added	
SPNCRNA.4828	II		added	
SPNCRNA.4829	II		added	
SPNCRNA.483	III		added_and_changed	
SPNCRNA.4830	II		added	
SPNCRNA.4831	II		added	
SPNCRNA.4832	II		added	
SPNCRNA.4833	II		added	
SPNCRNA.4834	II		added	
SPNCRNA.4835	II		added	
SPNCRNA.4836	II		added	
SPNCRNA.4837	II		added	
SPNCRNA.4838	II		added	
SPNCRNA.4839	II		added	
SPNCRNA.484	III		added_and_changed	
SPNCRNA.4840	II		added	
SPNCRNA.4841	II		added	
SPNCRNA.4842	II		added	
SPNCRNA.4843	II		added	
SPNCRNA.4844	II		added	
SPNCRNA.4845	II		added	
SPNCRNA.4846	II		added	
SPNCRNA.4847	II		added	
SPNCRNA.4848	II		added	
SPNCRNA.4849	II		added	
SPNCRNA.485	III		added_and_changed	
SPNCRNA.4850	II		added	
SPNCRNA.4851	II		added	
SPNCRNA.4852	II		added	
SPNCRNA.4853	II		added	
SPNCRNA.4854	II		added	
SPNCRNA.4855	II		added	
SPNCRNA.4856	II		added	
SPNCRNA.4857	II		added	
SPNCRNA.4858	II		added	
SPNCRNA.4859	II		added	
SPNCRNA.486	III		added_and_changed	
SPNCRNA.4860	II		added	
SPNCRNA.4861	II		added	
SPNCRNA.4862	II		added	
SPNCRNA.4863	II		added	
SPNCRNA.4864	II		added	
SPNCRNA.4865	II		added	
SPNCRNA.4866	II		added	
SPNCRNA.4867	II		added	
SPNCRNA.4868	II		added	
SPNCRNA.4869	II		added	
SPNCRNA.487	III		added_and_changed	
SPNCRNA.4870	II		added	
SPNCRNA.4871	II		added	
SPNCRNA.4872	II		added	
SPNCRNA.4873	II		added	
SPNCRNA.4874	II		added	
SPNCRNA.4875	II		added	
SPNCRNA.4876	II		added	
SPNCRNA.4877	II		added	
SPNCRNA.4878	II		added	
SPNCRNA.4879	II		added	
SPNCRNA.488	III		added_and_changed	
SPNCRNA.4880	II		added	
SPNCRNA.4881	II		added	
SPNCRNA.4882	II		added	
SPNCRNA.4883	II		added	
SPNCRNA.4884	II		added	
SPNCRNA.4885	II		added	
SPNCRNA.4886	II		added	
SPNCRNA.4887	II		added	
SPNCRNA.4888	II		added	
SPNCRNA.4889	II		added	
SPNCRNA.489	III		added_changed_and_removed	
SPNCRNA.4890	II		added	
SPNCRNA.4891	II		added	
SPNCRNA.4892	II		added	
SPNCRNA.4893	II		added	
SPNCRNA.4894	II		added	
SPNCRNA.4895	II		added	
SPNCRNA.4896	II		added	
SPNCRNA.4897	II		added	
SPNCRNA.4898	II		added	
SPNCRNA.4899	II		added	
SPNCRNA.49	I	prl49	added_changed_and_removed	
SPNCRNA.490	III		added_and_changed	
SPNCRNA.4900	II		added	
SPNCRNA.4901	II		added	
SPNCRNA.4902	II		added	
SPNCRNA.4903	II		added	
SPNCRNA.4904	II		added	
SPNCRNA.4905	II		added	
SPNCRNA.4906	II		added	
SPNCRNA.4907	II		added	
SPNCRNA.4908	II		added	
SPNCRNA.4909	II		added	
SPNCRNA.491	III		added_and_changed	
SPNCRNA.4910	II		added	
SPNCRNA.4911	II		added	
SPNCRNA.4912	II		added	
SPNCRNA.4913	II		added	
SPNCRNA.4914	II		added	
SPNCRNA.4915	II		added	
SPNCRNA.4916	II		added	
SPNCRNA.4917	II		added	
SPNCRNA.4918	II		added	
SPNCRNA.4919	II		added	
SPNCRNA.4920	II		added	
SPNCRNA.4921	II		added	
SPNCRNA.4922	II		added	
SPNCRNA.4923	II		added	
SPNCRNA.4924	II		added	
SPNCRNA.4925	II		added	
SPNCRNA.4926	II		added	
SPNCRNA.4927	II		added	
SPNCRNA.4928	II		added	
SPNCRNA.4929	II		added	
SPNCRNA.493	III		added_and_changed	
SPNCRNA.4930	II		added	
SPNCRNA.4931	II		added	
SPNCRNA.4932	II		added	
SPNCRNA.4933	II		added	
SPNCRNA.4934	II		added	
SPNCRNA.4935	II		added	
SPNCRNA.4936	II		added	
SPNCRNA.4937	II		added	
SPNCRNA.4938	II		added	
SPNCRNA.4939	II		added	
SPNCRNA.4940	II		added	
SPNCRNA.4941	II		added	
SPNCRNA.4942	II		added	
SPNCRNA.4943	II		added	
SPNCRNA.4944	II		added	
SPNCRNA.4945	II		added	
SPNCRNA.4946	II		added	
SPNCRNA.4947	II		added	
SPNCRNA.4948	II		added	
SPNCRNA.4949	II		added	
SPNCRNA.495	III		added_changed_and_merged	SPNCRNA.1205
SPNCRNA.4950	II		added	
SPNCRNA.4951	II		added	
SPNCRNA.4952	II		added	
SPNCRNA.4953	II		added	
SPNCRNA.4954	II		added	
SPNCRNA.4955	II		added	
SPNCRNA.4956	II		added	
SPNCRNA.4957	II		added	
SPNCRNA.4958	II		added	
SPNCRNA.4959	II		added	
SPNCRNA.4960	II		added	
SPNCRNA.4961	II		added	
SPNCRNA.4962	II		added	
SPNCRNA.4963	II		added	
SPNCRNA.4964	II		added	
SPNCRNA.4965	II		added	
SPNCRNA.4966	II		added	
SPNCRNA.4967	II		added	
SPNCRNA.4968	II		added	
SPNCRNA.4969	II		added	
SPNCRNA.497	II		added_and_changed	
SPNCRNA.4970	II		added	
SPNCRNA.4971	II		added	
SPNCRNA.4972	II		added	
SPNCRNA.4973	II		added	
SPNCRNA.4974	II		added	
SPNCRNA.4975	II		added	
SPNCRNA.4976	II		added	
SPNCRNA.4977	II		added	
SPNCRNA.4978	II		added	
SPNCRNA.4979	II		added	
SPNCRNA.498	II		added_and_changed	
SPNCRNA.4980	II		added	
SPNCRNA.4981	II		added	
SPNCRNA.4982	II		added	
SPNCRNA.4983	II		added	
SPNCRNA.4984	II		added	
SPNCRNA.4985	II		added	
SPNCRNA.4986	II		added	
SPNCRNA.4987	II		added	
SPNCRNA.4988	II		added	
SPNCRNA.4989	II		added	
SPNCRNA.499	I		added_and_changed	
SPNCRNA.4990	II		added	
SPNCRNA.4991	II		added	
SPNCRNA.4992	II		added	
SPNCRNA.4993	II		added	
SPNCRNA.4994	II		added	
SPNCRNA.4995	II		added	
SPNCRNA.4996	II		added	
SPNCRNA.4997	II		added	
SPNCRNA.4998	II		added	
SPNCRNA.4999	II		added	
SPNCRNA.5	I		added_and_removed	
SPNCRNA.50	I	prl50	added_and_changed	
SPNCRNA.500	III		added_and_changed	
SPNCRNA.5000	II		added	
SPNCRNA.5001	II		added	
SPNCRNA.5002	II		added	
SPNCRNA.5003	II		added	
SPNCRNA.5004	II		added	
SPNCRNA.5005	II		added	
SPNCRNA.5006	II		added	
SPNCRNA.5007	II		added	
SPNCRNA.5008	II		added	
SPNCRNA.5009	II		added	
SPNCRNA.501	III		added_and_changed	
SPNCRNA.5010	II		added	
SPNCRNA.5011	II		added	
SPNCRNA.5012	II		added	
SPNCRNA.5013	II		added	
SPNCRNA.5014	II		added	
SPNCRNA.5015	II		added	
SPNCRNA.5016	II		added	
SPNCRNA.5017	II		added	
SPNCRNA.5018	II		added	
SPNCRNA.5019	II		added	
SPNCRNA.502	III		added_changed_and_removed	
SPNCRNA.5020	II		added	
SPNCRNA.5021	II		added	
SPNCRNA.5022	II		added	
SPNCRNA.5023	II		added	
SPNCRNA.5024	II		added	
SPNCRNA.5025	II		added	
SPNCRNA.5026	II		added	
SPNCRNA.5027	II		added	
SPNCRNA.5028	II		added	
SPNCRNA.5029	II		added	
SPNCRNA.503	III		added_changed_and_removed	
SPNCRNA.5030	II		added	
SPNCRNA.5031	II		added	
SPNCRNA.5032	II		added	
SPNCRNA.5033	II		added	
SPNCRNA.5034	II		added	
SPNCRNA.5035	II		added	
SPNCRNA.5036	II		added	
SPNCRNA.5037	II		added	
SPNCRNA.5038	II		added	
SPNCRNA.5039	II		added	
SPNCRNA.504	III		added_and_changed	
SPNCRNA.5040	II		added	
SPNCRNA.5041	II		added	
SPNCRNA.5042	II		added	
SPNCRNA.5043	II		added	
SPNCRNA.5044	II		added	
SPNCRNA.5045	II		added	
SPNCRNA.5046	II		added	
SPNCRNA.5047	II		added	
SPNCRNA.5048	II		added	
SPNCRNA.5049	II		added	
SPNCRNA.505	III		added_and_changed	
SPNCRNA.5050	II		added	
SPNCRNA.5051	II		added	
SPNCRNA.5052	II		added	
SPNCRNA.5053	II		added	
SPNCRNA.5054	II		added	
SPNCRNA.5055	II		added	
SPNCRNA.5056	II		added	
SPNCRNA.5057	II		added	
SPNCRNA.5058	II		added	
SPNCRNA.5059	II		added	
SPNCRNA.506	III		added_and_changed	
SPNCRNA.5060	II		added	
SPNCRNA.5061	II		added	
SPNCRNA.5062	II		added	
SPNCRNA.5063	II		added	
SPNCRNA.5064	II		added	
SPNCRNA.5065	II		added	
SPNCRNA.5066	II		added	
SPNCRNA.5067	II		added	
SPNCRNA.5068	II		added	
SPNCRNA.5069	II		added	
SPNCRNA.507	I		added_and_changed	
SPNCRNA.5070	II		added	
SPNCRNA.5071	II		added	
SPNCRNA.5072	II		added	
SPNCRNA.5073	II		added	
SPNCRNA.5074	II		added	
SPNCRNA.5075	II		added	
SPNCRNA.5076	II		added	
SPNCRNA.5077	II		added	
SPNCRNA.5078	II		added	
SPNCRNA.5079	II		added	
SPNCRNA.508	III		added_and_changed	
SPNCRNA.5080	II		added	
SPNCRNA.5081	II		added	
SPNCRNA.5082	II		added	
SPNCRNA.5083	II		added	
SPNCRNA.5084	II		added	
SPNCRNA.5085	II		added	
SPNCRNA.5086	II		added	
SPNCRNA.5087	II		added	
SPNCRNA.5088	II		added	
SPNCRNA.5089	II		added	
SPNCRNA.509	I		added_changed_and_removed	
SPNCRNA.5090	II		added	
SPNCRNA.5091	II		added	
SPNCRNA.5092	II		added	
SPNCRNA.5093	II		added	
SPNCRNA.5094	II		added	
SPNCRNA.5095	II		added	
SPNCRNA.5096	II		added	
SPNCRNA.5097	II		added	
SPNCRNA.5098	II		added	
SPNCRNA.5099	II		added	
SPNCRNA.51	III	prl51	added_and_changed	
SPNCRNA.510	I		added_and_changed	
SPNCRNA.5100	II		added	
SPNCRNA.5101	II		added	
SPNCRNA.5102	II		added	
SPNCRNA.5103	II		added	
SPNCRNA.5104	II		added	
SPNCRNA.5105	II		added	
SPNCRNA.5106	II		added	
SPNCRNA.5107	II		added	
SPNCRNA.5108	II		added	
SPNCRNA.5109	II		added	
SPNCRNA.511	III		added_and_changed	
SPNCRNA.5110	II		added	
SPNCRNA.5111	II		added	
SPNCRNA.5112	II		added	
SPNCRNA.5113	II		added	
SPNCRNA.5114	II		added	
SPNCRNA.5115	II		added	
SPNCRNA.5116	II		added	
SPNCRNA.5117	II		added	
SPNCRNA.5118	II		added	
SPNCRNA.5119	II		added	
SPNCRNA.512	III		added_and_changed	
SPNCRNA.5120	II		added	
SPNCRNA.5121	II		added	
SPNCRNA.5122	II		added	
SPNCRNA.5123	II		added	
SPNCRNA.5124	II		added	
SPNCRNA.5125	II		added	
SPNCRNA.5126	II		added	
SPNCRNA.5127	II		added	
SPNCRNA.5128	II		added	
SPNCRNA.5129	II		added	
SPNCRNA.513	III		added_and_changed	
SPNCRNA.5130	II		added	
SPNCRNA.5131	II		added	
SPNCRNA.5132	II		added	
SPNCRNA.5133	II		added	
SPNCRNA.5134	II		added	
SPNCRNA.5135	II		added	
SPNCRNA.5136	II		added	
SPNCRNA.5137	II		added	
SPNCRNA.5138	II		added	
SPNCRNA.5139	II		added	
SPNCRNA.514	II		added_and_changed	
SPNCRNA.5140	II		added	
SPNCRNA.5141	II		added	
SPNCRNA.5142	II		added	
SPNCRNA.5143	II		added	
SPNCRNA.5144	II		added	
SPNCRNA.5145	II		added	
SPNCRNA.5146	II		added	
SPNCRNA.5147	II		added	
SPNCRNA.5148	II		added	
SPNCRNA.5149	II		added	
SPNCRNA.515	II		added_and_changed	
SPNCRNA.5150	II		added	
SPNCRNA.5151	II		added	
SPNCRNA.5152	II		added	
SPNCRNA.5153	II		added	
SPNCRNA.5154	II		added	
SPNCRNA.5155	II		added	
SPNCRNA.5156	II		added	
SPNCRNA.5157	II		added	
SPNCRNA.5158	II		added	
SPNCRNA.5159	II		added	
SPNCRNA.516	III		added_and_changed	
SPNCRNA.5160	II		added	
SPNCRNA.5161	II		added	
SPNCRNA.5162	II		added	
SPNCRNA.5163	II		added	
SPNCRNA.5164	II		added	
SPNCRNA.5165	II		added	
SPNCRNA.5166	II		added	
SPNCRNA.5167	II		added	
SPNCRNA.5168	II		added	
SPNCRNA.5169	II		added	
SPNCRNA.517	III		added_and_changed	
SPNCRNA.5170	II		added	
SPNCRNA.5171	II		added	
SPNCRNA.5172	II		added	
SPNCRNA.5173	II		added	
SPNCRNA.5174	II		added	
SPNCRNA.5175	II		added	
SPNCRNA.5176	II		added	
SPNCRNA.5177	II		added	
SPNCRNA.5178	II		added	
SPNCRNA.5179	II		added	
SPNCRNA.5180	II		added	
SPNCRNA.5181	II		added	
SPNCRNA.5182	II		added	
SPNCRNA.5183	II		added	
SPNCRNA.5184	II		added	
SPNCRNA.5185	II		added	
SPNCRNA.5186	II		added	
SPNCRNA.5187	II		added	
SPNCRNA.5188	II		added	
SPNCRNA.5189	II		added	
SPNCRNA.519	III		added_and_changed	
SPNCRNA.5190	II		added	
SPNCRNA.5191	II		added	
SPNCRNA.5192	II		added	
SPNCRNA.5193	II		added	
SPNCRNA.5194	II		added	
SPNCRNA.5195	II		added	
SPNCRNA.5196	II		added	
SPNCRNA.5197	II		added	
SPNCRNA.5198	II		added	
SPNCRNA.5199	II		added	
SPNCRNA.52	I	prl52	added_and_changed	
SPNCRNA.520	III		added_and_changed	
SPNCRNA.5200	II		added	
SPNCRNA.5201	II		added	
SPNCRNA.5202	II		added	
SPNCRNA.5203	II		added	
SPNCRNA.5204	II		added	
SPNCRNA.5205	II		added	
SPNCRNA.5206	II		added	
SPNCRNA.5207	II		added	
SPNCRNA.5208	II		added	
SPNCRNA.5209	II		added	
SPNCRNA.521	III		added_and_changed	
SPNCRNA.5210	II		added	
SPNCRNA.5211	II		added	
SPNCRNA.5212	II		added	
SPNCRNA.5213	II		added	
SPNCRNA.5214	II		added	
SPNCRNA.5215	II		added	
SPNCRNA.5216	II		added	
SPNCRNA.5217	II		added	
SPNCRNA.5218	II		added	
SPNCRNA.5219	II		added	
SPNCRNA.522	III		added_and_removed	
SPNCRNA.5220	II		added	
SPNCRNA.5221	II		added	
SPNCRNA.5222	II		added	
SPNCRNA.5223	II		added	
SPNCRNA.5224	II		added	
SPNCRNA.5225	II		added	
SPNCRNA.5226	II		added	
SPNCRNA.5227	II		added	
SPNCRNA.5228	II		added	
SPNCRNA.5229	II		added	
SPNCRNA.523	III		added_and_changed	
SPNCRNA.5230	II		added	
SPNCRNA.5231	II		added	
SPNCRNA.5232	II		added	
SPNCRNA.5233	II		added	
SPNCRNA.5234	II		added	
SPNCRNA.5235	II		added	
SPNCRNA.5236	II		added	
SPNCRNA.5237	II		added	
SPNCRNA.5238	II		added	
SPNCRNA.5239	II		added	
SPNCRNA.524	I		added_and_changed	
SPNCRNA.5240	II		added	
SPNCRNA.5241	II		added	
SPNCRNA.5242	II		added	
SPNCRNA.5243	II		added	
SPNCRNA.5244	II		added	
SPNCRNA.5245	II		added	
SPNCRNA.5246	II		added	
SPNCRNA.5247	II		added	
SPNCRNA.5248	II		added	
SPNCRNA.5249	II		added	
SPNCRNA.525	I		added_and_changed	
SPNCRNA.5250	II		added	
SPNCRNA.5251	II		added	
SPNCRNA.5252	II		added	
SPNCRNA.5253	II		added	
SPNCRNA.5254	II		added	
SPNCRNA.5255	II		added	
SPNCRNA.5256	II		added	
SPNCRNA.5257	II		added	
SPNCRNA.5258	II		added	
SPNCRNA.5259	II		added	
SPNCRNA.526	III		added_and_changed	
SPNCRNA.5260	II		added	
SPNCRNA.5261	II		added	
SPNCRNA.5262	II		added	
SPNCRNA.5263	II		added	
SPNCRNA.5264	II		added	
SPNCRNA.5265	II		added	
SPNCRNA.5266	II		added	
SPNCRNA.5267	II		added	
SPNCRNA.5268	II		added	
SPNCRNA.5269	II		added	
SPNCRNA.527	I		added_and_removed	
SPNCRNA.5270	II		added	
SPNCRNA.5271	II		added	
SPNCRNA.5272	II		added	
SPNCRNA.5273	II		added	
SPNCRNA.5274	II		added	
SPNCRNA.5275	II		added	
SPNCRNA.5276	II		added	
SPNCRNA.5277	II		added	
SPNCRNA.5278	II		added	
SPNCRNA.5279	II		added	
SPNCRNA.528	I		added_and_changed	
SPNCRNA.5280	II		added	
SPNCRNA.5281	II		added	
SPNCRNA.5282	II		added	
SPNCRNA.5283	II		added	
SPNCRNA.5284	II		added	
SPNCRNA.5285	II		added	
SPNCRNA.5286	II		added	
SPNCRNA.5287	II		added	
SPNCRNA.5288	II		added	
SPNCRNA.5289	II		added	
SPNCRNA.529	I		added_and_changed	
SPNCRNA.5290	II		added	
SPNCRNA.5291	II		added	
SPNCRNA.5292	II		added	
SPNCRNA.5293	II		added	
SPNCRNA.5294	II		added	
SPNCRNA.5295	II		added	
SPNCRNA.5296	II		added	
SPNCRNA.5297	II		added	
SPNCRNA.5298	II		added	
SPNCRNA.5299	II		added	
SPNCRNA.53	I	prl53	added_and_changed	
SPNCRNA.530	I		added_and_changed	
SPNCRNA.5300	II		added	
SPNCRNA.5301	II		added	
SPNCRNA.5302	II		added	
SPNCRNA.5303	II		added	
SPNCRNA.5304	II		added	
SPNCRNA.5305	II		added	
SPNCRNA.5306	II		added	
SPNCRNA.5307	II		added	
SPNCRNA.5308	II		added	
SPNCRNA.5309	II		added	
SPNCRNA.531	I		added_changed_and_removed	
SPNCRNA.5310	II		added	
SPNCRNA.5311	II		added	
SPNCRNA.5312	II		added	
SPNCRNA.5313	II		added	
SPNCRNA.5314	II		added	
SPNCRNA.5315	II		added	
SPNCRNA.5316	II		added	
SPNCRNA.5317	II		added	
SPNCRNA.5318	II		added	
SPNCRNA.5319	II		added	
SPNCRNA.532	II		added_and_changed	
SPNCRNA.5320	II		added	
SPNCRNA.5321	II		added	
SPNCRNA.5322	II		added	
SPNCRNA.5323	II		added	
SPNCRNA.5324	II		added	
SPNCRNA.5325	II		added	
SPNCRNA.5326	II		added	
SPNCRNA.5327	II		added	
SPNCRNA.5328	II		added	
SPNCRNA.5329	II		added	
SPNCRNA.533	II		added_and_removed	
SPNCRNA.5330	II		added	
SPNCRNA.5331	II		added	
SPNCRNA.5332	II		added	
SPNCRNA.5333	II		added	
SPNCRNA.5334	II		added	
SPNCRNA.5335	II		added	
SPNCRNA.5336	II		added	
SPNCRNA.5337	II		added	
SPNCRNA.5338	II		added	
SPNCRNA.5339	II		added	
SPNCRNA.534	II		added_and_changed	
SPNCRNA.5340	II		added	
SPNCRNA.5341	II		added	
SPNCRNA.5342	II		added	
SPNCRNA.5343	II		added	
SPNCRNA.5344	II		added	
SPNCRNA.5345	II		added	
SPNCRNA.5346	II		added	
SPNCRNA.5347	II		added	
SPNCRNA.5348	II		added	
SPNCRNA.5349	II		added	
SPNCRNA.5350	II		added	
SPNCRNA.5351	II		added	
SPNCRNA.5352	II		added	
SPNCRNA.5353	II		added	
SPNCRNA.5354	II		added	
SPNCRNA.5355	II		added	
SPNCRNA.5356	II		added	
SPNCRNA.5357	II		added	
SPNCRNA.5358	II		added	
SPNCRNA.5359	II		added	
SPNCRNA.536	II		added_and_changed	
SPNCRNA.5360	II		added	
SPNCRNA.5361	II		added	
SPNCRNA.5362	II		added	
SPNCRNA.5363	II		added	
SPNCRNA.5364	II		added	
SPNCRNA.5365	II		added	
SPNCRNA.5366	II		added	
SPNCRNA.5367	II		added	
SPNCRNA.5368	II		added	
SPNCRNA.5369	II		added	
SPNCRNA.537	II		added_and_removed	
SPNCRNA.5370	II		added	
SPNCRNA.5371	II		added	
SPNCRNA.5372	II		added	
SPNCRNA.5373	II		added	
SPNCRNA.5374	II		added	
SPNCRNA.5375	II		added	
SPNCRNA.5376	II		added	
SPNCRNA.5377	II		added	
SPNCRNA.5378	II		added	
SPNCRNA.5379	II		added	
SPNCRNA.538	II		added_changed_and_merged	SPNCRNA.1501
SPNCRNA.5380	II		added	
SPNCRNA.5381	II		added	
SPNCRNA.5382	II		added	
SPNCRNA.5383	II		added	
SPNCRNA.5384	II		added	
